,Location,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1766,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Greenberry's Coffee Co.,38.44344463773449,-78.87842899140087,Coffee Shop
1767,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Harrisonburg Farmer's Market,38.446311950683594,-78.87071549892426,Farmers Market
1768,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Black Sheep Coffee,38.44739172464785,-78.87204755064667,Coffee Shop
1769,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Hotel Madison,38.44099,-78.87324,Hotel
1770,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Jack Brown's Beer & Burger Joint,38.44860462055392,-78.86864405698694,Burger Joint
1771,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Food.Bar.Food,38.44788570233517,-78.87154753926116,New American Restaurant
1772,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Billy Jack's Wing and Draft Shack,38.44843031462245,-78.86876190377384,Bar
1773,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Bella Gelato & Pastries,38.44848881938479,-78.86998192219772,Café
1774,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Jimmy Madison's,38.448076707241185,-78.86927548237223,Southern / Soul Food Restaurant
1775,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Bella Luna  Wood Fired Pizza,38.4487136,-78.8702912,Pizza Place
1776,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Clementine Cafe,38.44784133991772,-78.86924018142766,Bar
1777,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Taste Of Thai,38.4405433222543,-78.88523986170406,Thai Restaurant
1778,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Ruby's Arcade,38.447714713973085,-78.86946745614034,Arcade
1779,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Court Square Theater,38.44988517172608,-78.87042725576796,Theater
1780,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Joshua Wilton House,38.44522230064485,-78.86936501041396,New American Restaurant
1781,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Shenandoah Joe's,38.44833778237129,-78.86675300036904,Coffee Shop
1782,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Kline's Dairy Bar,38.451467725684324,-78.86726247819398,Ice Cream Shop
1783,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Benny Sorrentino's,38.4482149793564,-78.8667980410916,Pizza Place
1784,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Midtowne Market,38.44854550703727,-78.86925094357119,Snack Place
1785,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,The Golden Pony,38.45119882014432,-78.86821630991946,Bar
1786,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Three Notch’d Valley Collab House,38.448795775863466,-78.86554016615223,Brewery
1787,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Cuban Burger,38.44862190481568,-78.8702166457062,Cuban Restaurant
1788,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Grilled Cheese Mania,38.432008109793735,-78.88259578794772,Food Truck
1789,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Jess' Lunch,38.44904119788917,-78.86874624660655,Hot Dog Joint
1790,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Local Chop & Grill House,38.454048526591826,-78.86835942594493,Steakhouse
1791,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Friendly City Food Co-op,38.45167199644455,-78.86636936921748,Grocery Store
1792,"Harrisonburg, Harrisonburg City (22807)",38.440898,-78.874173,Indian & American Cafe (IAC),38.450347,-78.868649,Indian Restaurant
1793,"Sanford, Accomack (23426)",37.93359,-75.67692,Tall Pines Harbor Campground,37.933263859683464,-75.65417803917671,Campground
1794,"Hamilton, Loudoun (20158)",39.137667,-77.66186,Lowry's Crab Shack,39.13656135653947,-77.67266835484907,Seafood Restaurant
1795,"Hamilton, Loudoun (20158)",39.137667,-77.66186,Mosby Center Outlet,39.134566,-77.662779,Shopping Mall
1796,"Hamilton, Loudoun (20158)",39.137667,-77.66186,Hamilton Park,39.13409224977666,-77.6662202755081,Playground
1797,"Hamilton, Loudoun (20158)",39.137667,-77.66186,Hamilton C Store,39.13443404943409,-77.65407386128668,Convenience Store
1798,"Hamilton, Loudoun (20158)",39.137667,-77.66186,W & OD Trail,39.145314487665246,-77.67065535749128,Trail
1799,"Hampden Sydney, Prince Edward (23943)",37.241732,-78.4632,The Fishin' Pig,37.24622493333726,-78.4433328625112,BBQ Joint
1800,"Hampden Sydney, Prince Edward (23943)",37.241732,-78.4632,The Moans,37.24245952294828,-78.46233233828238,Food Court
1801,"Hampden Sydney, Prince Edward (23943)",37.241732,-78.4632,Fulton Field,37.24447666712396,-78.45964491552141,Football Stadium
1802,"Hampden Sydney, Prince Edward (23943)",37.241732,-78.4632,Ty Cobb Ballpark,37.241395766369536,-78.4496695438527,Baseball Field
1803,"Hampden Sydney, Prince Edward (23943)",37.241732,-78.4632,Rib Palace,37.243743,-78.476876,BBQ Joint
1804,"Hampden Sydney, Prince Edward (23943)",37.241732,-78.4632,The Taven Bar and Grill,37.24682362184454,-78.4433851709285,Italian Restaurant
1805,"Spencer, Henry (24165)",36.590431,-80.03589,Hooter's,36.579467,-80.041835,American Restaurant
1806,"Horntown, Accomack (23395)",37.95715,-75.45296,Trails End Campground,37.95900781024581,-75.45659127520116,Campground
1807,"Horntown, Accomack (23395)",37.95715,-75.45296,The Severson Site,37.9594841003418,-75.45758056640625,Campground
1808,"Horntown, Accomack (23395)",37.95715,-75.45296,Wallops Flight Facility Airport (WAL),37.94328372139808,-75.45406937599182,Airport
1809,"Horntown, Accomack (23395)",37.95715,-75.45296,United States Postal Service,37.97021894248194,-75.46178796890672,Post Office
1810,"Horntown, Accomack (23395)",37.95715,-75.45296,Mosquito Creek,37.942037268394664,-75.44709231269985,River
1811,"Horntown, Accomack (23395)",37.95715,-75.45296,Rv Fat Fish,37.93984651565552,-75.45507788658142,Boat or Ferry
1812,"Warsaw, Richmond (22572)",37.957869,-76.75725,The Daily,37.9511986563031,-76.7612408585052,Sandwich Place
1813,"Warsaw, Richmond (22572)",37.957869,-76.75725,United States Postal Service,37.963060738592525,-76.75503293617629,Post Office
1814,"Warsaw, Richmond (22572)",37.957869,-76.75725,Food Lion Grocery Store,37.96307522103572,-76.77725431893225,Supermarket
1815,"Warsaw, Richmond (22572)",37.957869,-76.75725,Family Dollar,37.95119566175192,-76.76120276055185,Discount Store
1816,"Warsaw, Richmond (22572)",37.957869,-76.75725,7-Eleven,37.9517589,-76.7496813,Convenience Store
1817,"Warsaw, Richmond (22572)",37.957869,-76.75725,Shell,37.95904934,-76.77134932,Gas Station
1818,"Warsaw, Richmond (22572)",37.957869,-76.75725,Clay Bakery,37.95808804498152,-76.75858237294135,Hobby Shop
1819,"Warsaw, Richmond (22572)",37.957869,-76.75725,Hardee's,37.9620166,-76.7767804,Fast Food Restaurant
1820,"Warsaw, Richmond (22572)",37.957869,-76.75725,Hunan Village,37.96447,-76.755279,Chinese Restaurant
1821,"Warsaw, Richmond (22572)",37.957869,-76.75725,Intersection Rt 3 and Rt 360,37.952108181072525,-76.74897810608431,Intersection
1822,"Warsaw, Richmond (22572)",37.957869,-76.75725,China Inn,37.95991134643555,-76.77143859863281,Chinese Restaurant
1823,"Warsaw, Richmond (22572)",37.957869,-76.75725,Richmond County Family YMCA,37.96867370605469,-76.75209045410156,Gym / Fitness Center
1824,"Warsaw, Richmond (22572)",37.957869,-76.75725,"Down Home Truck & Equipment, Inc.",37.969093,-76.74816899999999,Construction & Landscaping
1825,"Center Cross, Essex (22437)",37.790946,-76.78764,United States Postal Service,37.80495653065587,-76.77845902740955,Post Office
1826,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Dairy Queen,38.96679193300999,-78.43842914921387,Ice Cream Shop
1827,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Dunkin',38.96670291375759,-78.43827445567973,Donut Shop
1828,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Subway,38.966782911264325,-78.43846094891796,Sandwich Place
1829,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,The Fun Farm,38.950009874283076,-78.44349065386963,Food
1830,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Natural Art Garden Center,38.952796,-78.429458,Garden Center
1831,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Love's Travel Stop,38.9656544,-78.4394144,Truck Stop
1832,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Stuckeys,38.966601278388474,-78.4384384541414,Bakery
1833,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Arby's,38.9656121175605,-78.4393186569377,Fast Food Restaurant
1834,"Toms Brook, Shenandoah (22660)",38.949013,-78.43921,Pilot Travel Centers,38.96694,-78.437928,Gas Station
1835,"Charlotte Court House, Charlotte (23923)",37.074876,-78.63263,The Village Drive-In,37.063810730419384,-78.62754707322681,American Restaurant
1836,"Charlotte Court House, Charlotte (23923)",37.074876,-78.63263,Arrowhead Gun Club,37.06393292599235,-78.62667148750712,Park
1837,"Charlotte Court House, Charlotte (23923)",37.074876,-78.63263,Mimmo's Restaurant,37.05757522583008,-78.63638305664062,Italian Restaurant
1838,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Big Lick Brewing Company,37.27240506448141,-79.94904398918152,Brewery
1839,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Tuco's Taqueria Garaje,37.272293985863726,-79.94917382419396,Taco Place
1840,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Jefferson Center,37.2703637047396,-79.9517134768512,Performing Arts Venue
1841,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Beamer's 25,37.27242099167535,-79.94821558263801,Burger Joint
1842,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Kirk Family YMCA,37.27034980313262,-79.95082585526625,Gym
1843,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Virginia Museum of Transportation,37.272885596084095,-79.94590549199359,History Museum
1844,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Leonore Restaurant,37.27174534452763,-79.94360840036859,Venezuelan Restaurant
1845,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Wasena City Tap Room & Grill,37.263580868143684,-79.95758734389817,Pub
1846,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Texas Tavern,37.27044381254265,-79.94308918485348,Diner
1847,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Lucky,37.27117116244151,-79.94140662713623,Gastropub
1848,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Bread Craft,37.27017,-79.94168,Café
1849,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Soaring Ridge Brewers,37.27502346146214,-79.95025259373577,Brewery
1850,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,The Historic City Market,37.271758113167735,-79.93909674962688,Farmers Market
1851,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,"Hotel Roanoke & Conference Center, Curio Collection by Hilton",37.274686554168525,-79.9396471564487,Hotel
1852,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Blue 5,37.271186807244426,-79.94402046561937,Restaurant
1853,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Deschutes Brewery Roanoke Tasting Room,37.270552990616416,-79.93921906516378,Brewery
1854,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Wildflour Cafe And Bakery,37.262969900261744,-79.94888665980329,American Restaurant
1855,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Wasena Park,37.26715023597154,-79.96269271650436,Park
1856,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Hampton Inn & Suites,37.27029197019803,-79.93950605392456,Hotel
1857,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Taubman Museum of Art,37.272741,-79.938335,Art Museum
1858,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Roanoke Farmers Market,37.27168184419968,-79.93904546991459,Farmers Market
1859,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Center in the Square,37.2716687892599,-79.9392480308109,Museum
1860,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Highland Park,37.265832249352954,-79.95337233661071,Park
1861,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,The Regency Room at The Hotel Roanoke & Conference Center,37.27437803427198,-79.93962168616301,Restaurant
1862,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Frankie Rowland's Steakhouse,37.27229,-79.940381,Steakhouse
1863,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Table 50 Restaurant,37.270821283352745,-79.93912401847857,American Restaurant
1864,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Nawab Indian Cuisine,37.27176935617016,-79.93832889246735,Indian Restaurant
1865,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,The Green Goat,37.26552483299131,-79.95723738635898,Gastropub
1866,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Black Dog Salvage,37.26750849439476,-79.9659462537352,Antique Shop
1867,"Roanoke, Roanoke City (24016)",37.272186,-79.95321,Jack Brown's Beer & Burger Joint,37.27138783444514,-79.93911321588484,Burger Joint
1868,"Accomac, Accomack (23301)",37.713561,-75.67108,Shore Stop,37.726136,-75.671952,Convenience Store
1869,"Accomac, Accomack (23301)",37.713561,-75.67108,Accawmacke Ornamentals,37.71542318048048,-75.69029747313166,Flower Shop
1870,"Washington, Rappahannock (22747)",38.725801,-78.16767,Inn at Little Washington,38.71372289897868,-78.15966492526421,American Restaurant
1871,"Washington, Rappahannock (22747)",38.725801,-78.16767,Tula's Restaurant and Bar,38.712413,-78.159617,American Restaurant
1872,"Washington, Rappahannock (22747)",38.725801,-78.16767,Country Cafe,38.713503,-78.160195,American Restaurant
1873,"Washington, Rappahannock (22747)",38.725801,-78.16767,Wine Loves Chocolate,38.712890625,-78.16038513183594,Wine Shop
1874,"Washington, Rappahannock (22747)",38.725801,-78.16767,White Moose Inn,38.71231663,-78.16031869,Bed & Breakfast
1875,"Washington, Rappahannock (22747)",38.725801,-78.16767,Foster Harris House Bed and Breakfast,38.7105068,-78.1609768,Bed & Breakfast
1876,"Washington, Rappahannock (22747)",38.725801,-78.16767,Gay Street Inn,38.71050992,-78.15974952,Bed & Breakfast
1877,"Temperanceville, Accomack (23442)",37.887538,-75.53645,United States Postal Service,37.87992838610728,-75.51890011132173,Post Office
1878,"Troutville, Botetourt (24175)",37.427597,-79.90595,Ballast Point Brewing -Daleville,37.434137023011154,-79.9144161167159,Brewery
1879,"Troutville, Botetourt (24175)",37.427597,-79.90595,Town Center Tap House,37.41669243437499,-79.91306170274835,Sports Bar
1880,"Troutville, Botetourt (24175)",37.427597,-79.90595,Food Lion Grocery Store,37.41762093499133,-79.91006463359136,Supermarket
1881,"Troutville, Botetourt (24175)",37.427597,-79.90595,Land of a Thousand Hills Coffee,37.41666,-79.91282700000001,Coffee Shop
1882,"Troutville, Botetourt (24175)",37.427597,-79.90595,CVS pharmacy,37.4161262512207,-79.91121673583984,Pharmacy
1883,"Troutville, Botetourt (24175)",37.427597,-79.90595,Altec Industries,37.432044,-79.908384,Business Service
1884,"Troutville, Botetourt (24175)",37.427597,-79.90595,Ikenberry Orchards,37.42115783691406,-79.91007232666016,Vineyard
1885,"Troutville, Botetourt (24175)",37.427597,-79.90595,Greenfield Trails,37.43827883251054,-79.90734100341797,Trail
1886,"Troutville, Botetourt (24175)",37.427597,-79.90595,Donnie D’s Bagels,37.41712,-79.910085,Breakfast Spot
1887,"Troutville, Botetourt (24175)",37.427597,-79.90595,Tizzone,37.41652496257235,-79.91280673582965,Pizza Place
1888,"Troutville, Botetourt (24175)",37.427597,-79.90595,Ashley Plantation Golf Course,37.4363208201917,-79.89436758259723,Golf Course
1889,"Troutville, Botetourt (24175)",37.427597,-79.90595,AAA Plumbing Repair Service,37.42446,-79.92369,Home Service
1890,"Troutville, Botetourt (24175)",37.427597,-79.90595,Downingtown Country Club,37.440137094122065,-79.89616082762966,Golf Course
1891,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,sweetFrog,36.76432379427367,-76.24871117645043,Dessert Shop
1892,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Five Guys,36.76273277673195,-76.25035830179831,Burger Joint
1893,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Reginella's Trattoria & Pizzeria,36.76455918376045,-76.2483315045655,Italian Restaurant
1894,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,The Look Salon & Day Spa,36.7670316,-76.2486043,Salon / Barbershop
1895,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Warrior's Grill,36.76788523224536,-76.24812181627904,Mongolian Restaurant
1896,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Wild Wing Cafe,36.7680234,-76.24777619999999,Wings Joint
1897,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Daikichi Sushi Bistro,36.76615183474157,-76.25217175195061,Sushi Restaurant
1898,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Krispy Kreme,36.768742540918375,-76.25278896848113,Donut Shop
1899,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Oak Grove Lake Park,36.756296172087204,-76.25498689705903,Park
1900,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Mission BBQ,36.765927646273134,-76.25120444408036,BBQ Joint
1901,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Yama Sushi,36.76425,-76.24853,Sushi Restaurant
1902,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Starbucks,36.76319873,-76.25076868,Coffee Shop
1903,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Sonic Drive-In,36.7622878731616,-76.25159848265237,Fast Food Restaurant
1904,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Jasmine Thai Cuisine,36.76153515881475,-76.25091895422932,Thai Restaurant
1905,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Chick-fil-A,36.7695459,-76.2515351,Fast Food Restaurant
1906,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Pho 79,36.7687209413135,-76.2484712361874,Vietnamese Restaurant
1907,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,ALDI,36.7673412,-76.2364818,Grocery Store
1908,"Chesapeake, Chesapeake City (23320)",36.761698,-76.24511,Jersey Mike's Subs,36.771201,-76.236418,Sandwich Place
